blast_name,year,firing_datetime,holes_count,bench_anon,powder_factor_kg_t,ucs_mpa,rmr,moisture_pct,mean_payload_t,throughput_tph,traceability_confidence,crusher_id,average_power_kw,specific_energy_kwh_t,peak_power_kw,data_status
BLST_2024_0705,2024,2024-08-28 08:58:49.279700652,16,4020,0.3365541071753991,90.40431737007766,31.620871655232612,3.129304664603232,349.2248867191024,3537.9092720487715,HIGH,CR02,3007.3646524215637,0.850040072022544,3626.7595790526975,SYNTHETIC
BLST_2024_0706,2024,2024-08-28 17:10:29.747427500,248,3870,0.4327890568551629,147.42436539381112,45.45958350273434,1.1747473377879376,324.61590857274757,3013.5392457170005,LOW,CR01,2735.942224112925,0.9078833892743853,3460.2325939968728,SYNTHETIC
BLST_2024_0707,2024,2024-08-29 01:22:10.215154348,133,3765,0.4497095066402605,153.15860949695164,44.54804277284238,4.117246755611526,336.27806714518397,2617.080881446127,MEDIUM,CR01,2576.550914586348,0.984513292215339,2867.1570902565268,SYNTHETIC
BLST_2024_0708,2024,2024-08-29 09:33:50.682881196,55,3900,0.4386129447604719,199.0571291533416,46.0401319218085,3.8896014085776103,331.1390961051814,2548.631504841425,HIGH,CR01,2758.5717697279915,1.0823737227165875,3262.066138048032,SYNTHETIC
BLST_2024_0709,2024,2024-08-29 17:45:31.150608044,62,3945,0.45747654158948725,148.5451011222649,52.63628905115961,1.634061753327635,333.9457125255717,2495.5972379062955,HIGH,CR02,2622.111341616897,1.050694920554064,3123.293340128367,SYNTHETIC
BLST_2024_0710,2024,2024-08-30 01:57:11.618334892,28,4275,0.2625984225069661,181.70415701192826,26.842434997185876,4.156837987039377,321.69184183354037,2310.0346556955,LOW,CR01,2951.2909989483555,1.2775959839701139,3607.626436032138,SYNTHETIC
BLST_2024_0711,2024,2024-08-30 10:08:52.086061740,40,3615,0.3683330666377278,76.78436734347606,60.03785611744909,2.5409341777280345,353.0960617994932,2699.747798884089,LOW,CR01,2186.623201321503,0.8099360992998381,2590.0566805473245,SYNTHETIC
BLST_2024_0712,2024,2024-08-30 18:20:32.553788588,224,3660,0.4287661794790736,167.79430961812815,43.47499778606913,3.397078567174958,336.7882626964622,2377.9529518554086,HIGH,CR02,2543.2104247121283,1.0694956865011886,3002.070865776669,SYNTHETIC
BLST_2024_0713,2024,2024-08-31 02:32:13.021515432,298,4110,0.4117287767377046,129.32613344318764,78.66794904073879,3.6982879070739454,352.9172086164942,2433.1658189002483,HIGH,CR01,2721.4620217258152,1.118486048335116,3007.739049152135,SYNTHETIC
BLST_2024_0714,2024,2024-08-31 10:43:53.489242280,422,3630,0.3837384849825987,140.07039996720903,50.60664183139638,6.7509087087717194,308.62646092228346,2337.642664902613,HIGH,CR01,2995.4455173811707,1.281395810555144,3412.088530070128,SYNTHETIC
BLST_2024_0715,2024,2024-08-31 18:55:33.956969128,142,3735,0.4680870226415653,186.14677999338684,55.536758297180846,2.887464459475358,367.5491164430728,3087.158861246895,LOW,CR01,3192.347774924217,1.0340730485229506,4146.463293283788,SYNTHETIC
BLST_2024_0716,2024,2024-09-01 03:07:14.424695976,303,3930,0.4608698900015069,191.51166792906986,65.01850483424002,3.5280292927972434,367.9478125064996,2046.962466444158,HIGH,CR02,2436.2198218091316,1.190163406386813,2931.0977500077897,SYNTHETIC
BLST_2024_0717,2024,2024-09-01 11:18:54.892422824,336,3690,0.5458512859057483,142.0532517235068,90.0,1.3531384307506071,332.7465811149234,2521.856666683405,HIGH,CR02,2637.2702325667974,1.0457653154551316,2997.4360061441184,SYNTHETIC
BLST_2024_0718,2024,2024-09-01 19:30:35.360149672,205,3600,0.5154009640149337,119.4168877794828,69.49273256222392,2.558564676724046,323.4162173639986,3231.623118997988,MEDIUM,CR02,2864.004754921435,0.8862434292181514,3640.425373931872,SYNTHETIC
BLST_2024_0719,2024,2024-09-02 03:42:15.827876520,173,4155,0.2981612030132396,111.41715911783069,63.377058511169935,2.4963632599255927,390.7992832014392,1907.4825339921008,HIGH,CR01,2197.457685573169,1.152019820057901,2686.6525272836543,SYNTHETIC
BLST_2024_0720,2024,2024-09-02 11:53:56.295603368,57,3795,0.33316780851413985,141.31525686738112,55.050008363956394,4.098751397838274,390.3622111351157,2202.743564152978,HIGH,CR01,2310.7617852061435,1.0490380372963215,2546.714732430042,SYNTHETIC
BLST_2024_0721,2024,2024-09-02 20:05:36.763330216,63,4005,0.519555242129421,114.23802485810128,52.6146586859872,2.025241965483511,334.3403220936325,2182.740068187398,HIGH,CR02,2377.003403798506,1.0889997569762988,2835.5097002462644,SYNTHETIC
BLST_2024_0722,2024,2024-09-03 04:17:17.231057060,96,3780,0.5030563123131647,107.0062446857242,41.380670779484895,4.768221468406816,332.76758982151614,1948.1211966131548,LOW,CR01,2064.144949864009,1.0595567429031436,2492.698723779655,SYNTHETIC
BLST_2024_0723,2024,2024-09-03 12:28:57.698783908,373,4020,0.5171356974948126,242.40904526049346,74.25467771872098,4.771376408560067,341.54681858985623,2429.2347872705886,HIGH,CR02,3162.515139098571,1.301856516986517,3808.480244295562,SYNTHETIC
BLST_2024_0724,2024,2024-09-03 20:40:38.166510756,36,3690,0.43138461925458627,228.09118994915605,39.36124566012179,5.4059453932024715,321.877020483687,2603.370518220394,MEDIUM,CR01,3045.625010877622,1.1698776603491474,3404.1024541439974,SYNTHETIC
BLST_2024_0725,2024,2024-09-04 04:52:18.634237604,142,3825,0.31966333900839844,202.6371152669656,49.26377992864022,2.8782755683707295,342.23285782097605,2620.840419805974,LOW,CR01,2850.52903791777,1.0876392993545179,3259.006194185996,SYNTHETIC
BLST_2024_0726,2024,2024-09-04 13:03:59.101964452,97,3675,0.35416123250157316,137.39907229987818,64.89076954502468,2.055863011927509,357.4039091410041,2604.6213159213285,MEDIUM,CR02,2596.339786225396,0.996820447699898,2778.9285419361463,SYNTHETIC
BLST_2024_0727,2024,2024-09-04 21:15:39.569691300,69,3630,0.6351084216506819,84.22384176726223,67.0137061255236,2.901542804899285,371.42625688745215,2595.9896327355978,HIGH,CR01,2560.84446089202,0.9864617441455101,2834.1492641500904,SYNTHETIC
BLST_2024_0728,2024,2024-09-05 05:27:20.037418148,113,3765,0.4467372977491092,194.203589775693,54.29459813684238,2.9843990140632255,372.1307863718489,2545.6678431023365,HIGH,CR01,3033.4853312963587,1.1916265272061308,3526.217599672631,SYNTHETIC
BLST_2024_0729,2024,2024-09-05 13:39:00.505144996,91,4290,0.4599925656601902,45.0,66.24719468509738,3.3212151675942603,341.94350657778364,2358.6815479718075,MEDIUM,CR02,2334.299489263184,0.9896628441725891,2843.9869348008037,SYNTHETIC
BLST_2024_0730,2024,2024-09-05 21:50:40.972871840,67,4230,0.314061358150614,151.68308439726593,51.44505656439248,3.4380986898888373,354.654366181585,2948.553747613039,HIGH,CR02,2629.965262790662,0.891950931849119,3075.7259199458726,SYNTHETIC
BLST_2024_0731,2024,2024-09-06 06:02:21.440598688,82,3870,0.4904055848120096,150.08278023457973,66.36660993263065,6.022776676774867,334.69575910823954,3226.0461549698193,HIGH,CR01,3186.3583637520874,0.9876976988823946,3653.2069584540527,SYNTHETIC
BLST_2024_0732,2024,2024-09-06 14:14:01.908325536,168,3645,0.5099088946165252,85.83051575395612,47.36379626729715,2.643194735703929,372.8615117701131,2980.9856379243292,HIGH,CR01,2912.03706796143,0.9768705460751872,3539.0400023521465,SYNTHETIC
BLST_2024_0733,2024,2024-09-06 22:25:42.376052384,82,4035,0.46232332301515455,149.07960181739827,52.604504585813906,0.2,346.3527808139442,2263.468978038959,HIGH,CR01,2345.5953464526,1.0362834079947472,2731.4787778909417,SYNTHETIC
BLST_2024_0734,2024,2024-09-07 06:37:22.843779232,54,3765,0.2533107749121952,181.6912506624259,54.78457428060238,4.307009887397679,345.1507720535249,2041.4145092161502,HIGH,CR01,2481.6790372903297,1.2156664048808146,3024.013085854315,SYNTHETIC
BLST_2024_0735,2024,2024-09-07 14:49:03.311506080,137,3900,0.3419122250234306,139.5403414099642,75.35605085890936,1.946952618944317,365.05493142996676,3197.3922159953227,HIGH,CR01,3173.720176115685,0.9925964541474719,3949.095445661905,SYNTHETIC
BLST_2024_0736,2024,2024-09-07 23:00:43.779232928,20,3855,0.49744294398434197,176.38912970284605,49.38555584922288,2.3525524310117345,349.4142438173873,2573.5405574441215,MEDIUM,CR01,3018.4153015131665,1.1728648661790924,3481.4972435201958,SYNTHETIC
BLST_2024_0737,2024,2024-09-08 07:12:24.246959776,49,3615,0.5336198115680868,83.2873425641752,57.4494118039575,3.988260213488471,352.1643520326107,2351.7517624215534,HIGH,CR02,2463.6317273825084,1.0475730333229365,3052.5829933942423,SYNTHETIC
BLST_2024_0738,2024,2024-09-08 15:24:04.714686620,198,4185,0.606999539338114,99.26356222081665,66.62834366791046,4.1366638271873315,375.6258071233941,2478.728870042175,HIGH,CR01,2727.923124657075,1.1005330827532822,2992.2616380598943,SYNTHETIC
BLST_2024_0739,2024,2024-09-08 23:35:45.182413468,180,3960,0.4971733588850135,131.79485901140464,60.74963017462212,3.2654158235715873,348.0533858092298,2679.400544495914,HIGH,CR02,2766.7659748348087,1.0326063344722247,3464.4043186678296,SYNTHETIC
BLST_2024_0740,2024,2024-09-09 07:47:25.650140316,161,3660,0.5029415643227751,225.76508694846663,60.19616794486365,3.203435091112476,349.9361143421787,2857.423762121726,LOW,CR01,2933.0146757791695,1.026454218887476,3553.941583834539,SYNTHETIC
BLST_2024_0741,2024,2024-09-09 15:59:06.117867164,110,3795,0.528044818061007,139.8679830961599,50.633111161115224,3.806067615439552,327.3897200698963,2554.7845612502006,MEDIUM,CR01,2541.0178635529214,0.9946114056323628,3081.871508480625,SYNTHETIC
BLST_2024_0742,2024,2024-09-10 00:10:46.585594012,55,3840,0.21656043371062292,185.99064880654785,67.21452369918757,5.902288940235746,340.7132864783873,3230.0786174251166,LOW,CR01,3541.6966041913365,1.0964738087442059,4170.839184440072,SYNTHETIC
BLST_2024_0743,2024,2024-09-10 08:22:27.053320860,178,4005,0.47711662968367763,143.46366410167062,51.20735753549521,2.543468044222818,334.50870068354266,2605.332421341791,LOW,CR02,2949.667968078058,1.132165686004448,3280.8110816567664,SYNTHETIC
BLST_2024_0744,2024,2024-09-10 16:34:07.521047708,43,4095,0.49245121344313414,276.74962576949986,74.46071411522942,2.5346644297919445,364.55173814887365,2548.2419826346595,HIGH,CR02,2844.89951122269,1.116416545449625,3341.502749812644,SYNTHETIC
BLST_2024_0745,2024,2024-09-11 00:45:47.988774556,160,4095,0.48229552929000447,203.07068585093157,48.18263194338169,1.1516359942586574,309.12683827653746,2559.9895569622195,HIGH,CR02,2835.900598713889,1.1077781903450716,3523.7237979341908,SYNTHETIC
BLST_2024_0746,2024,2024-09-11 08:57:28.456501404,26,3615,0.545680126991487,130.29393563841376,63.1757118011082,2.6742554345448197,348.76850247899006,3562.3404852890317,HIGH,CR01,3535.0112067506698,0.9923282800587927,4297.118517224176,SYNTHETIC
BLST_2024_0747,2024,2024-09-11 17:09:08.924228248,37,3870,0.42931289269056094,177.78257819011682,61.3964370378795,3.627145616302172,335.9682298489002,2536.3663509834682,HIGH,CR02,2733.865067657487,1.0778667942024382,3023.354481654258,SYNTHETIC
BLST_2024_0748,2024,2024-09-12 01:20:49.391955096,135,3810,0.4959744699448822,190.25466211819628,34.9295248211159,3.0897823097299066,351.0403221852465,2822.178917422034,MEDIUM,CR02,2611.2402913593983,0.925256820267327,3208.220900451454,SYNTHETIC
BLST_2024_0749,2024,2024-09-12 09:32:29.859681944,273,3990,0.32367473821873016,81.14129490138808,55.93933892263584,4.676669571118042,396.71991907894534,2324.423829760235,HIGH,CR01,2414.629040155448,1.0388075570557704,2855.290680763372,SYNTHETIC
BLST_2024_0750,2024,2024-09-12 17:44:10.327408792,129,3600,0.5469035879353654,273.68473269593824,51.56061680275697,2.6066449312327657,386.28509766696936,1924.4125610209435,HIGH,CR02,2518.044168172529,1.3084741906052884,2687.0493779977955,SYNTHETIC
BLST_2024_0751,2024,2024-09-13 01:55:50.795135640,134,4035,0.4945006561141012,86.32209818172059,47.558382793079915,3.196158195162427,344.7813075320936,2928.7161341553897,HIGH,CR02,2859.7407673373395,0.9764485994345294,3163.54803272965,SYNTHETIC
BLST_2024_0752,2024,2024-09-13 10:07:31.262862488,280,4185,0.5532013097679421,227.97678218545795,84.28853574003243,3.8151878388365303,290.0,2212.712639403025,HIGH,CR01,2946.1665418800603,1.3314727314410406,3260.866034074864,SYNTHETIC
BLST_2024_0753,2024,2024-09-13 18:19:11.730589336,170,3750,0.5630477842787571,48.47264878155184,63.3689069222458,0.9400059185278118,373.65449721434817,2426.636743255493,HIGH,CR01,2451.659317807757,1.010311627655771,2928.5426132548,SYNTHETIC
BLST_2024_0754,2024,2024-09-14 02:30:52.198316184,52,4290,0.42887567203887206,86.07022033057451,34.21090788971804,3.05368601999961,355.44603461103503,2811.4469017607616,HIGH,CR02,2648.1060711665905,0.941901506127726,3161.76690306975,SYNTHETIC
BLST_2024_0755,2024,2024-09-14 10:42:32.666043028,262,4185,0.5235984104865591,197.12221449581926,65.48822638829803,3.7304214796499355,313.5077072590562,2632.838228510959,HIGH,CR01,3023.2351237369817,1.1482798642918586,3672.5915351465383,SYNTHETIC
BLST_2024_0756,2024,2024-09-14 18:54:13.133769876,215,4215,0.4886857934371401,102.684998678426,57.86032058468697,1.590731914450659,312.4342991527336,2794.3832724707686,HIGH,CR02,2714.8545869401273,0.9715398076154662,3349.304325475994,SYNTHETIC
BLST_2024_0757,2024,2024-09-15 03:05:53.601496724,86,4035,0.28052415003948067,85.88227060357936,49.258880018977685,1.3983457694278378,352.35326352267947,2645.4995952113354,LOW,CR01,2736.467003373462,1.0343857199323667,3227.0754449548162,SYNTHETIC
BLST_2024_0758,2024,2024-09-15 11:17:34.069223572,185,3615,0.4588926870438042,136.51665378647905,40.82247099075978,2.185801367447697,347.64387824918157,2099.310882633828,LOW,CR02,2300.361528777697,1.0957698299032432,2517.9206894037725,SYNTHETIC
BLST_2024_0759,2024,2024-09-15 19:29:14.536950420,112,3900,0.4308680399943841,140.42208635116225,68.9834403410308,2.660400152938495,341.3936407505556,2387.1299320926205,HIGH,CR01,2564.7851108956506,1.0744220816867278,3037.807282450432,SYNTHETIC
BLST_2024_0760,2024,2024-09-16 03:40:55.004677268,191,3810,0.3804102112849959,144.40859691278342,35.629428939668315,3.8476814207076213,364.9424647645955,2451.469465921368,HIGH,CR02,2487.3481077454667,1.014635565452827,2932.57865131992,SYNTHETIC
BLST_2024_0761,2024,2024-09-16 11:52:35.472404116,216,3975,0.49975782746941955,141.74815994763773,50.66750067806879,3.8762386528368964,343.07420719345686,2696.454839167828,HIGH,CR01,2845.4144356176557,1.055242755890471,3394.182385429103,SYNTHETIC
BLST_2024_0762,2024,2024-09-16 20:04:15.940130964,73,4035,0.4617365751096313,158.40543074528608,64.68892282986792,3.9645828983725844,310.4562791210082,1756.6420806420806,MEDIUM,CR02,1893.1437356384206,1.0777060145037893,2144.4286881747494,SYNTHETIC
BLST_2024_0763,2024,2024-09-17 04:15:56.407857808,20,3900,0.2707233170899822,183.55093611852675,51.65648286747988,4.1906304888548895,329.15081977812423,2647.1141679036987,HIGH,CR01,2983.932207137638,1.1272397100653473,3889.4605462443637,SYNTHETIC
BLST_2024_0764,2024,2024-09-17 12:27:36.875584656,144,3600,0.39275008240187953,145.69112416426037,64.15341858082928,1.3244229780331014,378.697861489005,2281.8597329472072,HIGH,CR01,2542.4834186371745,1.1142154716729018,3043.323503986237,SYNTHETIC
BLST_2024_0765,2024,2024-09-17 20:39:17.343311504,57,3780,0.43737556205652195,158.23250409658212,65.90321393861271,5.553742188516377,349.17405369318874,2287.4983005962217,HIGH,CR01,2432.1147215218007,1.0632203402677438,2906.4134244604793,SYNTHETIC
BLST_2024_0766,2024,2024-09-18 04:50:57.811038352,99,3735,0.5733154926316337,150.92534238301567,39.170886149247096,3.1299569056779526,325.31765836921556,2701.639796783868,HIGH,CR01,2799.593192405814,1.0362570153647253,3345.1649803803925,SYNTHETIC
BLST_2024_0767,2024,2024-09-18 13:02:38.278765200,35,3645,0.47623884365307284,173.17873000132434,45.30147307300338,1.224819566799581,339.88161917034694,2736.188201327523,HIGH,CR01,3088.136723956863,1.1286273080406473,3469.8098743844494,SYNTHETIC
BLST_2024_0768,2024,2024-09-18 21:14:18.746492048,53,4155,0.4500474986366523,186.85087780886488,53.392826725479836,4.734997883558392,352.5621224987088,2915.800057245623,LOW,CR01,3016.1742786647187,1.0344242470157274,3643.196891772447,SYNTHETIC
BLST_2024_0769,2024,2024-09-19 05:25:59.214218896,51,3930,0.4301107463114934,162.59933621987838,57.40572355793311,4.1439196815925445,320.89605161094033,2648.7477539179395,HIGH,CR01,2667.7339074671454,1.0071679734399481,2984.3016185607626,SYNTHETIC
BLST_2024_0770,2024,2024-09-19 13:37:39.681945744,30,3780,0.40487043290666214,65.42731275374041,53.012472740315296,4.603077469969717,346.69046893144815,2509.462102700163,HIGH,CR01,2613.1338879882346,1.0413123534228794,2743.7905823876463,SYNTHETIC
BLST_2024_0771,2024,2024-09-19 21:49:20.149672592,44,3630,0.273654939435109,181.728818287973,89.99919338231395,2.2612087630708597,350.1443691345035,3278.079676145687,HIGH,CR02,3240.261601890388,0.988463345009428,3806.5373382872845,SYNTHETIC
BLST_2024_0772,2024,2024-09-20 06:01:00.617399436,151,4170,0.5759777856903573,144.2341960409151,53.580232688341766,4.444561926410343,371.6793248772619,2769.5423241967733,HIGH,CR01,2952.2749221837066,1.0659793484253504,3349.4184852001977,SYNTHETIC
BLST_2024_0773,2024,2024-09-20 14:12:41.085126284,65,3900,0.32192825632816213,126.81418250586043,57.73038187894718,1.952869244922123,374.45382965141783,2495.515492015553,HIGH,CR02,2578.0192257858516,1.0330607980732922,3183.4883033654155,SYNTHETIC
BLST_2024_0774,2024,2024-09-20 22:24:21.552853132,83,4155,0.26627976531858166,185.40813895854768,75.85014572388,3.710027112794448,339.42933587699804,2677.2039360906447,HIGH,CR01,3057.922024418819,1.1422073541712006,3596.756049531259,SYNTHETIC
BLST_2024_0775,2024,2024-09-21 06:36:02.020579980,158,4125,0.5399123483999112,202.2392563538729,55.62295133497919,3.4115324428738236,320.5545876833263,2585.8044839709632,HIGH,CR01,2957.6880996246814,1.1438173759690542,3750.466902806633,SYNTHETIC
BLST_2024_0776,2024,2024-09-21 14:47:42.488306828,144,3825,0.49003944000457245,187.32683369815413,69.25549379412607,2.9680999918018003,364.9041395526281,1840.199257462624,LOW,CR02,2291.1766869574562,1.2450698899404333,2827.8741434804447,SYNTHETIC
BLST_2024_0777,2024,2024-09-21 22:59:22.956033676,90,4185,0.44913016299911657,146.6861994587292,54.824923787842295,3.701550926051317,339.0823283239428,2060.2980909296466,LOW,CR02,2212.0372189007135,1.0736491135137631,2398.9767980360393,SYNTHETIC
BLST_2024_0778,2024,2024-09-22 07:11:03.423760524,100,3810,0.6587714036295154,168.4652821669041,65.7937208708549,3.8611787431348046,335.0428234510618,2766.751952062401,HIGH,CR02,2792.6897019994567,1.0093748013506312,3132.1142802231157,SYNTHETIC
BLST_2024_0779,2024,2024-09-22 15:22:43.891487372,391,3825,0.6641272215454015,207.6115060333949,78.01556794860889,3.8051702022159253,342.8725388686716,2589.337556010839,HIGH,CR02,2828.087516987687,1.0922050353854478,3209.0303926183537,SYNTHETIC
BLST_2024_0780,2024,2024-09-22 23:34:24.359214216,701,3720,0.5503662488737792,146.97998395939675,42.649729573339926,3.1870371326799956,350.39935833072036,2506.999778379512,HIGH,CR02,2939.2349017901333,1.172411312971879,3537.486847607151,SYNTHETIC
BLST_2024_0781,2024,2024-09-23 07:46:04.826941064,227,3735,0.3602292601024749,121.37870177498192,29.260127514233243,3.704015316406598,363.78124958030565,2694.312950191078,HIGH,CR02,2760.7753527411855,1.0246676625094326,3648.2595916406194,SYNTHETIC
BLST_2024_0782,2024,2024-09-23 15:57:45.294667912,184,4095,0.19890711349528611,170.07176452800067,35.23549380068724,1.8531915550969327,384.59747789153244,2607.212105666458,HIGH,CR02,2713.1129599432697,1.0406184268808238,2948.8949560753827,SYNTHETIC
BLST_2024_0783,2024,2024-09-24 00:09:25.762394760,299,3720,0.2741929339996387,230.28045889296348,59.70840797654429,2.5224242405457247,377.6061145546161,2457.8940166947095,HIGH,CR01,2845.569147560699,1.1577265448521339,3139.652228099815,SYNTHETIC
BLST_2024_0784,2024,2024-09-24 08:21:06.230121608,18,4215,0.556231238527213,133.86488330030195,68.10160575432946,3.29456268856693,342.85611843838564,2637.082367237384,LOW,CR02,2416.03815260098,0.9161784943153025,2702.150142965153,SYNTHETIC
BLST_2024_0785,2024,2024-09-24 16:32:46.697848456,78,3915,0.4661670924057231,82.77948418363708,61.829316969761535,0.9136354765222321,322.97496511807293,2461.404894847192,HIGH,CR01,2756.2622467958518,1.1197922993351994,3074.1143229717827,SYNTHETIC
BLST_2024_0786,2024,2024-09-25 00:44:27.165575304,49,3780,0.40119441357696206,118.46544645244659,48.70534671039592,4.188879770764327,394.9862539654171,2246.021356594272,HIGH,CR02,2272.051859277316,1.0115896060411975,2571.710917272656,SYNTHETIC
BLST_2024_0787,2024,2024-09-25 08:56:07.633302152,322,3630,0.5182946793138326,86.17125442425939,40.56763205433447,2.4901446575010304,374.66120549645547,2886.02883423762,HIGH,CR02,2871.858699536953,0.9950900924715085,3525.716448571838,SYNTHETIC
BLST_2024_0788,2024,2024-09-25 17:07:48.101028996,63,3765,0.4619627015872815,173.33877826283253,44.926180577064954,3.121631921401423,354.96239118356596,1775.2439667531848,HIGH,CR02,2134.377742784096,1.2023010824184044,2461.9600818889708,SYNTHETIC
BLST_2024_0789,2024,2024-09-26 01:19:28.568755844,148,4065,0.46821897008835406,129.9591624996533,55.44642401391978,6.341808108296496,359.00490034075096,2595.2600772440546,LOW,CR02,2870.7066120123473,1.1061344630480323,3519.6044453181444,SYNTHETIC
BLST_2024_0790,2024,2024-09-26 09:31:09.036482692,23,4050,0.5394570990114761,208.4107782586588,61.68028595154084,3.062465169199613,331.91749386880514,2984.3598402220437,HIGH,CR01,2942.6225057844968,0.9860146441206495,3618.4125854858225,SYNTHETIC
BLST_2024_0791,2024,2024-09-26 17:42:49.504209540,223,4065,0.4156346723576958,135.1973770969262,55.227365256162976,3.2471441858846606,348.652579055393,2145.5761672643544,HIGH,CR01,2422.510628053214,1.1290723046863238,3015.7554656456246,SYNTHETIC
BLST_2024_0792,2024,2024-09-27 01:54:29.971936388,184,3645,0.4000214658756396,135.30622218086296,63.444289327444324,1.4548486441771897,347.9528053202049,2463.599633216017,HIGH,CR02,2420.7195252957335,0.9825945306444508,2785.6463751809138,SYNTHETIC
BLST_2024_0793,2024,2024-09-27 10:06:10.439663236,261,3960,0.41142169400792356,104.56745563123117,56.97762451115918,3.1890554569684695,403.9150356559783,2922.1415681174904,LOW,CR01,2558.896655660562,0.8756922264067655,2901.8449312539788,SYNTHETIC
BLST_2024_0794,2024,2024-09-27 18:17:50.907390084,194,4245,0.33555961879501084,130.30551045666388,57.28887640215907,2.1256642761309523,370.73590865000415,2915.730790677813,MEDIUM,CR01,3268.2931456070264,1.1209173206444256,3699.296953026953,SYNTHETIC
BLST_2024_0795,2024,2024-09-28 02:29:31.375116932,69,4125,0.32718269554494667,223.91807323076122,56.15735277556068,3.003996077357764,317.3033260074487,2446.523321625827,HIGH,CR02,2702.389815414798,1.1045837133565257,3110.7866796445296,SYNTHETIC
BLST_2024_0796,2024,2024-09-28 10:41:11.842843780,92,4035,0.45074796464290473,174.3270148692101,60.0982759820106,5.568393073019429,331.14661295707845,1778.3718019622538,HIGH,CR01,2340.9540676647366,1.3163468207726472,2766.1029847213968,SYNTHETIC
BLST_2024_0797,2024,2024-09-28 18:52:52.310570624,669,3720,0.45793478840517193,86.29878189585118,61.41780663422921,4.859737449283087,366.26594707840417,2020.8223855578897,HIGH,CR01,2568.1288362616656,1.2708335253088958,3060.486606298399,SYNTHETIC
BLST_2024_0798,2024,2024-09-29 03:04:32.778297472,35,4275,0.4381272689099633,186.42630439880355,51.98689885800626,2.9571754883054213,348.9732399492641,2772.554030831964,LOW,CR01,2938.6611685863295,1.059911235599806,3453.6034041939997,SYNTHETIC
BLST_2024_0799,2024,2024-09-29 11:16:13.246024320,149,4095,0.6348781907754044,183.21422309667352,48.58149750471598,2.7715608207762084,370.19947299078115,1973.9695205934574,HIGH,CR02,2345.109585021366,1.1880171201003795,3048.5548376708057,SYNTHETIC
BLST_2024_0800,2024,2024-09-29 19:27:53.713751168,90,3630,0.30710618330538325,96.19570431485853,65.3688940258605,3.1329570441458667,358.57172331423163,2235.189036134594,MEDIUM,CR01,2441.4279632761677,1.0922691207801516,2791.7830291907608,SYNTHETIC
BLST_2024_0801,2024,2024-09-30 03:39:34.181478016,328,4110,0.5630974427806271,134.08798652933424,52.37253564864737,2.561274312054347,344.3885522389128,2815.794801058166,LOW,CR02,2786.107702977747,0.9894569383858289,2925.4130881266346,SYNTHETIC
BLST_2024_0802,2024,2024-09-30 11:51:14.649204864,168,3930,0.579719309069374,118.62017064845637,50.34666462001142,2.7022234143607653,353.1982247863503,2406.3718031087406,HIGH,CR02,2489.7375104683965,1.034643735125203,2879.5770440740102,SYNTHETIC
BLST_2024_0803,2024,2024-09-30 20:02:55.116931712,327,4065,0.46752058564044724,189.45787643197377,70.9583049141113,2.8861537863491087,361.6808081851065,2785.8756753148323,HIGH,CR02,2944.5707579797113,1.0569641653685586,3432.0087394702496,SYNTHETIC
BLST_2024_0804,2024,2024-10-01 04:14:35.584658560,70,3765,0.5294717032306644,98.04601723314593,50.23451481891023,2.770565003524098,339.43778929223,3078.7705481402827,LOW,CR01,3101.354800436403,1.0073354775690453,3629.5653168277945,SYNTHETIC
BLST_2024_0805,2024,2024-10-01 12:26:16.052385404,310,3780,0.3658340368896404,144.10044457175195,72.65094152510642,1.9941357100161885,375.04504894931245,2275.3010853085693,MEDIUM,CR01,2717.7492267718294,1.1944569641003167,3201.1822604602457,SYNTHETIC
BLST_2024_0806,2024,2024-10-01 20:37:56.520112252,81,3900,0.580491101784433,203.8181358480685,72.09444851120925,1.7774340396227797,342.8412949160471,2899.254369443204,HIGH,CR01,3198.7223694986697,1.1032913852650252,3878.2200885302345,SYNTHETIC
BLST_2024_0807,2024,2024-10-02 04:49:36.987839100,156,3690,0.3791964717041507,190.18196640887493,59.818187549872654,2.512434241352751,358.2046968884324,2442.7377070212074,HIGH,CR01,2872.258065395526,1.1758356442199014,3306.496087692247,SYNTHETIC
BLST_2024_0808,2024,2024-10-02 13:01:17.455565948,126,4020,0.40132092832416233,147.41023895161953,48.90029010229004,2.0294929755471935,385.41135218073964,1960.7442062350215,MEDIUM,CR01,2027.1627139853754,1.0338741318419546,2182.6830842303257,SYNTHETIC
BLST_2024_0809,2024,2024-10-02 21:12:57.923292796,157,4275,0.4408318404953467,128.3851046661763,55.08734081895169,0.47337943947697836,370.55459550294216,2324.685479470131,HIGH,CR01,2447.1422766783544,1.0526767161793151,2762.2019787588,SYNTHETIC
BLST_2024_0810,2024,2024-10-03 05:24:38.391019644,196,4140,0.6092713733782777,225.6550564465206,58.56579213191462,3.052224452840946,349.67904751833305,2037.6955634918895,HIGH,CR01,2496.1506363474664,1.2249870299908525,2854.0444763971286,SYNTHETIC
BLST_2024_0811,2024,2024-10-03 13:36:18.858746492,380,4035,0.5411250800983846,181.58687982805213,61.56895288244365,2.0283519317777605,322.84613451372417,3468.5298523568263,HIGH,CR01,3882.290032944387,1.1192897850674157,5023.192790594405,SYNTHETIC
